CICLO,RMP,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,EJERCIDO_MDP
2011,10U005,10,Economía,U,Otros Subsidios,5,Fondo Sectorial de Innovación,305.074439
2011,11B001,11,Educación Pública,B,Provisión de Bienes Públicos,1,Producción y distribución de libros de texto gratuitos,3025.900498
2011,11B002,11,Educación Pública,B,Provisión de Bienes Públicos,2,"Producción y edición de libros, materiales educativos y culturales",256.493736
2011,11E001,11,Educación Pública,E,Prestación de Servicios Públicos,1,Enciclomedia,4720.579823
2011,11E002,11,Educación Pública,E,Prestación de Servicios Públicos,2,Equipamiento de escuelas educación básica,5.811392
2011,11E003,11,Educación Pública,E,Prestación de Servicios Públicos,3,Evaluaciones confiables de la calidad educativa y difusión oportuna de sus resultados,735.038805
2011,11E005,11,Educación Pública,E,Prestación de Servicios Públicos,5,Formación y certificación para el trabajo,2175.848551
2011,11E007,11,Educación Pública,E,Prestación de Servicios Públicos,7,Prestación de servicios de educación media superior,5328.062024
2011,11E008,11,Educación Pública,E,Prestación de Servicios Públicos,8,Prestación de servicios de educación técnica,34122.690867
2011,11E009,11,Educación Pública,E,Prestación de Servicios Públicos,9,Programa de Formación de Recursos Humanos basados en Competencias (PROFORHCOM),493.164936
2011,11E010,11,Educación Pública,E,Prestación de Servicios Públicos,10,Prestación de servicios de educación superior y posgrado,31041.745039
2011,11E011,11,Educación Pública,E,Prestación de Servicios Públicos,11,Impulso al desarrollo de la cultura,5562.218442
2011,11E012,11,Educación Pública,E,Prestación de Servicios Públicos,12,"Incorporación, restauración, conservación y mantenimiento de bienes patrimonio de la Nación",2260.815551
2011,11E013,11,Educación Pública,E,Prestación de Servicios Públicos,13,Producción y transmisión de materiales educativos y culturales,1223.136237
2011,11E014,11,Educación Pública,E,Prestación de Servicios Públicos,14,Promoción y fomento de libros y la lectura,121.976553
2011,11E015,11,Educación Pública,E,Prestación de Servicios Públicos,15,"Construcción y equipamiento de espacios educativos, culturales y deportivos",103.233356
2011,11E016,11,Educación Pública,E,Prestación de Servicios Públicos,16,"Producción y distribución de libros, materiales educativos, culturales y comerciales",219.712747
2011,11E017,11,Educación Pública,E,Prestación de Servicios Públicos,17,Atención al deporte,580.059151
2011,11E020,11,Educación Pública,E,Prestación de Servicios Públicos,20,Generación y articulación de políticas públicas integrales de juventud,175.226693
2011,11E021,11,Educación Pública,E,Prestación de Servicios Públicos,21,Investigación científica y desarrollo tecnológico,9457.993794
2011,11E022,11,Educación Pública,E,Prestación de Servicios Públicos,22,Otorgamiento y promoción de servicios cinematográficos,725.635013
2011,11E028,11,Educación Pública,E,Prestación de Servicios Públicos,28,Normalización y certificación en competencias laborales,60.881418
2011,11E032,11,Educación Pública,E,Prestación de Servicios Públicos,32,Diseño y aplicación de políticas de equidad de género,113.493699
2011,11E039,11,Educación Pública,E,Prestación de Servicios Públicos,39,Registro Nacional de Profesionistas,26.941627
2011,11E040,11,Educación Pública,E,Prestación de Servicios Públicos,40,"Registro y autorización de federaciones, colegios de profesionistas y servicio social profesional",0.134426
2011,11E041,11,Educación Pública,E,Prestación de Servicios Públicos,41,Protección de los derechos tutelados por la Ley Federal del Derecho de Autor,4.187561
2011,11E042,11,Educación Pública,E,Prestación de Servicios Públicos,42,Servicios educativos culturales,718.857216
2011,11E043,11,Educación Pública,E,Prestación de Servicios Públicos,43,Apoyo para operar el Consejo Nacional de Educación para la Vida y el Trabajo (INEA),90.988892
2011,11E045,11,Educación Pública,E,Prestación de Servicios Públicos,45,Universidad virtual,262.448372
2011,11E046,11,Educación Pública,E,Prestación de Servicios Públicos,46,Proyectos de Prestación de Servicios a Largo Plazo,150.713838
2011,11E047,11,Educación Pública,E,Prestación de Servicios Públicos,47,"Diseño, construcción, consultoría y evaluación de la infraestructura física educativa",226.912143
2011,11E048,11,Educación Pública,E,Prestación de Servicios Públicos,48,Emisión de la normatividad y certificación de la infraestructura física educativa,16.245023
2011,11E049,11,Educación Pública,E,Prestación de Servicios Públicos,49,Mejores Escuelas,2174.967169
2011,11E050,11,Educación Pública,E,Prestación de Servicios Públicos,50,Fondo SEP CONACYT para la investigación en ciencia básica,350.005
2011,11E057,11,Educación Pública,E,Prestación de Servicios Públicos,57,Formación de docentes de la educación media superior,164.01797
2011,11E060,11,Educación Pública,E,Prestación de Servicios Públicos,60,Fondo de Apoyo para la calidad de los Institutos Tecnológicos (Federales y Descentralizados) equipamiento e infraestructura: talleres y laboratorios,69.287715
2011,11G001,11,Educación Pública,G,Regulación y supervisión,1,Normar los servicios educativos,511.560784
2011,11G002,11,Educación Pública,G,Regulación y supervisión,2,Reforma Curricular en Educación Básica,324.669391
2011,11G003,11,Educación Pública,G,Regulación y supervisión,3,Programa Nacional de Inglés en Educación Básica,557.144569
2011,11G008,11,Educación Pública,G,Regulación y supervisión,8,"Gestión, asesoría y defensa de los intereses y el patrimonio de la Secretaría de Educación Pública",40.534588
2011,11K009,11,Educación Pública,K,Proyectos de Inversión,9,Proyectos de infraestructura social de educación,2237.6782239999998
2011,11K010,11,Educación Pública,K,Proyectos de Inversión,10,Proyectos de infraestructura social de ciencia y tecnología,98.359848
2011,11K027,11,Educación Pública,K,Proyectos de Inversión,27,Mantenimiento de infraestructura,298.951201
2011,11M001,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,8172.52496
2011,11O001,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,359.202221
2011,11O099,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,99,Operación del Servicio Profesional de Carrera en la Administración Pública Federal Centralizada,12.143559
2011,11P001,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Diseño y aplicación de la política educativa,1400.47689
2011,11P003,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",3,Fortalecimiento a la educación y la cultura indígena,80.786328
2011,11P004,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",4,"Desarrollo, evaluación y seguimiento al uso pedagógico de los materiales educativos",34.133339
2011,11P005,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",5,Diseño y seguimiento de la información de los resultados y acciones de la Política Educativa,154.870656
2011,11R010,11,Educación Pública,R,Específicos,10,Apoyo a Organismos Internacionales,187.906125
2011,11R012,11,Educación Pública,R,Específicos,12,Cuotas por compromisos internacionales,190.292014
2011,11R013,11,Educación Pública,R,Específicos,13,Programas de Cultura en el Estado de Aguascalientes,8.4
2011,11R014,11,Educación Pública,R,Específicos,14,Programas de Cultura en el Estado de Baja California,9.5
2011,11R015,11,Educación Pública,R,Específicos,15,Programas de Cultura en el Estado de Baja California Sur,2
2011,11R016,11,Educación Pública,R,Específicos,16,Programas de Cultura en el Estado de Campeche,2
2011,11R017,11,Educación Pública,R,Específicos,17,Programas de Cultura en el Estado de Coahuila,6.5
2011,11R018,11,Educación Pública,R,Específicos,18,Programas de Cultura en el Estado de Colima,0
2011,11R019,11,Educación Pública,R,Específicos,19,Programas de Cultura en el Estado de Chiapas,17
2011,11R020,11,Educación Pública,R,Específicos,20,Programas de Cultura en el Estado de Chihuahua,20.25
2011,11R021,11,Educación Pública,R,Específicos,21,Programas de Cultura en el Distrito Federal,61.749584
2011,11R022,11,Educación Pública,R,Específicos,22,Programas de Cultura en el Estado de Durango,7
2011,11R023,11,Educación Pública,R,Específicos,23,Programas de Cultura en el Estado de Guanajuato,45.7
2011,11R024,11,Educación Pública,R,Específicos,24,Programas de Cultura en el Estado de Guerrero,20.25
2011,11R025,11,Educación Pública,R,Específicos,25,Programas de Cultura en el Estado de Hidalgo,7.5
2011,11R026,11,Educación Pública,R,Específicos,26,Programas de Cultura en el Estado de Jalisco,65.817
2011,11R027,11,Educación Pública,R,Específicos,27,Programas de Cultura en el Estado de Mexico,48.89165
2011,11R028,11,Educación Pública,R,Específicos,28,Programas de Cultura en el Estado de Michoacán,23.3
2011,11R029,11,Educación Pública,R,Específicos,29,Programas de Cultura en el Estado de Morelos,10
2011,11R030,11,Educación Pública,R,Específicos,30,Programas de Cultura en el Estado de Nayarit,4.9
2011,11R031,11,Educación Pública,R,Específicos,31,Programas de Cultura en el Estado de Nuevo León,103
2011,11R032,11,Educación Pública,R,Específicos,32,Programas de Cultura en el Estado de Oaxaca,7
2011,11R033,11,Educación Pública,R,Específicos,33,Programas de Cultura en el Estado de Puebla,17.035255
2011,11R034,11,Educación Pública,R,Específicos,34,Programas de Cultura en el Estado de Querétaro,43.4
2011,11R035,11,Educación Pública,R,Específicos,35,Programas de Cultura en el Estado de Quintana Roo,2
2011,11R036,11,Educación Pública,R,Específicos,36,Programas de Cultura en el Estado de San Luis Potosí,4
2011,11R037,11,Educación Pública,R,Específicos,37,Programas de Cultura en el Estado de Sinaloa,9.5
2011,11R038,11,Educación Pública,R,Específicos,38,Programas de Cultura en el Estado de Sonora,16.2
2011,11R039,11,Educación Pública,R,Específicos,39,Programas de Cultura en el estado de Tabasco,7
2011,11R040,11,Educación Pública,R,Específicos,40,Programas de Cultura en el estado de Tamaulipas,9
2011,11R041,11,Educación Pública,R,Específicos,41,Programas de Cultura en el estado de Tlaxcala,2
2011,11R042,11,Educación Pública,R,Específicos,42,Programas de Cultra en el Estado de Varacruz,64.035255
2011,11R043,11,Educación Pública,R,Específicos,43,Programas de Cultrura en el Estado de Yucatán,20
2011,11R044,11,Educación Pública,R,Específicos,44,Programas de Cultura en el Estado de Zacatecas,23.246242
2011,11R046,11,Educación Pública,R,Específicos,46,Ciudades Patrimonio Mundial,155
2011,11R065,11,Educación Pública,R,Específicos,65,Sistema de Información Registral,190.903177
2011,11R066,11,Educación Pública,R,Específicos,66,Apoyo y fomento a actividades y proyectos artísticos y culturales (Fondo concursable),745.994678
2011,11R067,11,Educación Pública,R,Específicos,67,Estímulos a la Calidad Docente,877.563831
2011,11S022,11,Educación Pública,S,Sujetos a Reglas de Operación,22,Programa de Educación inicial y básica para la población rural e indígena,2718.030514
2011,11S024,11,Educación Pública,S,Sujetos a Reglas de Operación,24,Atención a la Demanda de Educación para Adultos (INEA),1751.285159
2011,11S027,11,Educación Pública,S,Sujetos a Reglas de Operación,27,Programa de Mejoramiento del Profesorado (PROMEP),677.13759
2011,11S028,11,Educación Pública,S,Sujetos a Reglas de Operación,28,Programa Nacional de Becas y Financiamiento (PRONABES),1569.016286
2011,11S029,11,Educación Pública,S,Sujetos a Reglas de Operación,29,Programa Escuelas de Calidad,1892.877798
2011,11S033,11,Educación Pública,S,Sujetos a Reglas de Operación,33,Programa de Fortalecimiento de la Educación Especial y de la Integración Educativa,189.825611
2011,11S035,11,Educación Pública,S,Sujetos a Reglas de Operación,35,Programa de Mejoramiento Institucional de las Escuelas Normales Públicas,262.298111
2011,11S072,11,Educación Pública,S,Sujetos a Reglas de Operación,72,Programa de Desarrollo Humano Oportunidades,20401.826927
2011,11S084,11,Educación Pública,S,Sujetos a Reglas de Operación,84,Acciones Compensatorias para Abatir el Rezago Educativo en Educación Inicial y Básica (CONAFE),1739.4121
2011,11S108,11,Educación Pública,S,Sujetos a Reglas de Operación,108,Programa Becas de apoyo a la Educación Básica de Madres Jóvenes y Jóvenes Embarazadas,60.313338
2011,11S111,11,Educación Pública,S,Sujetos a Reglas de Operación,111,Programa de educación básica para niños y niñas de familias jornaleras agrícolas migrantes,157.082656
2011,11S119,11,Educación Pública,S,Sujetos a Reglas de Operación,119,"Programa Asesor Técnico Pedagógico y para la Atención Educativa a la diversidad social, lingüística y cultural",102.37328
2011,11S126,11,Educación Pública,S,Sujetos a Reglas de Operación,126,Programa Educativo Rural,228.295771
2011,11S127,11,Educación Pública,S,Sujetos a Reglas de Operación,127,Programa del Sistema Nacional de Formación Continua y Superación Profesional de Maestros de Educación Básica en Servicio,537.67532
2011,11S128,11,Educación Pública,S,Sujetos a Reglas de Operación,128,Programa Nacional de Lectura,25.34018
2011,11S152,11,Educación Pública,S,Sujetos a Reglas de Operación,152,Programa para el Fortalecimiento del Servicio de la Educación Telesecundaria,295.711739
2011,11S156,11,Educación Pública,S,Sujetos a Reglas de Operación,156,Programa Beca de Apoyo a la Práctica Intensiva y al Servicio Social para Estudiantes de Séptimo y Octavo Semestres de Escuelas Normales Públicas,125.975101
2011,11S204,11,Educación Pública,S,Sujetos a Reglas de Operación,204,Cultura Física,519.414502
2011,11S205,11,Educación Pública,S,Sujetos a Reglas de Operación,205,Deporte,2946.779926
2011,11S206,11,Educación Pública,S,Sujetos a Reglas de Operación,206,Sistema Mexicano del Deporte de Alto Rendimiento,720.604657
2011,11S207,11,Educación Pública,S,Sujetos a Reglas de Operación,207,Programa de Apoyo a las Culturas Municipales y Comunitarias (PACMYC),23.169818
2011,11S208,11,Educación Pública,S,Sujetos a Reglas de Operación,208,Programa de Apoyo a Comunidades para Restauración de Monumentos y Bienes Artísticos de Propiedad Federal (FOREMOBA),26.351761
2011,11S209,11,Educación Pública,S,Sujetos a Reglas de Operación,209,Programa de Apoyo a la Infraestructura Cultural de los Estados (PAICE),104.599679
2011,11S221,11,Educación Pública,S,Sujetos a Reglas de Operación,221,Programa Escuelas de Tiempo Completo,1487.027663
2011,11S222,11,Educación Pública,S,Sujetos a Reglas de Operación,222,Programa de Escuela Segura,275.528949
2011,11S223,11,Educación Pública,S,Sujetos a Reglas de Operación,223,Habilidades digitales para todos,4889.999861
2011,11S227,11,Educación Pública,S,Sujetos a Reglas de Operación,227,"Programa de Fortalecimiento de Comunidades Escolares de Aprendizaje, Concursable",96.972136
2011,11S235,11,Educación Pública,S,Sujetos a Reglas de Operación,235,Programa Integral de Fortalecimiento Institucional,1569.207112
2011,11S238,11,Educación Pública,S,Sujetos a Reglas de Operación,238,Polideportivos,604.47
2011,11U006,11,Educación Pública,U,Otros Subsidios,6,Subsidios federales para organismos descentralizados estatales,52330.426025
2011,11U008,11,Educación Pública,U,Otros Subsidios,8,Fondo de Apoyo para Saneamiento Financiero de las UPES por Abajo de la Media Nacional en Subsidio por Alumno (Fondo de concurso para propuestas de saneamiento financiero),800.000001
2011,11U015,11,Educación Pública,U,Otros Subsidios,15,Atención educativa a grupos en situación vulnerable,100
2011,11U016,11,Educación Pública,U,Otros Subsidios,16,Escuela siempre abierta a la comunidad,379.801529
2011,11U017,11,Educación Pública,U,Otros Subsidios,17,Subsidio Federal para Centros de Excelencia Académica,200
2011,11U018,11,Educación Pública,U,Otros Subsidios,18,Programa de becas,4151.170183
2011,11U019,11,Educación Pública,U,Otros Subsidios,19,Apoyo a desregulados,360.573084
2011,11U020,11,Educación Pública,U,Otros Subsidios,20,Subsidio a programas para jóvenes,124.633761
2011,11U022,11,Educación Pública,U,Otros Subsidios,22,Educación para personas con discapacidad,16.923
2011,11U023,11,Educación Pública,U,Otros Subsidios,23,Subsidios para centros de educación,15781.794972
2011,11U024,11,Educación Pública,U,Otros Subsidios,24,Expansión de la oferta educativa en Educación Media Superior,837.34158
2011,11U026,11,Educación Pública,U,Otros Subsidios,26,Fondo concursable de la inversión en infraestructura para Educación Media Superior,1395.444317
2011,11U027,11,Educación Pública,U,Otros Subsidios,27,Ampliación de la Oferta Educativa de los Institutos Tecnológicos,63.588841
2011,11U030,11,Educación Pública,U,Otros Subsidios,30,Fortalecimiento de la calidad en las escuelas normales,84.297157
2011,11U031,11,Educación Pública,U,Otros Subsidios,31,Fortalecimiento a la educación temprana y el desarrollo infantil,160
2011,11U032,11,Educación Pública,U,Otros Subsidios,32,Atención Educativa a Grupos en Situación vulnerable en Educación Básica,62.504947
2011,11U033,11,Educación Pública,U,Otros Subsidios,33,Apoyos complementarios para el FAEB,1000
2011,11U035,11,Educación Pública,U,Otros Subsidios,35,Fortalecimiento de la educación media superior en COLBACH,409.999999
2011,11U036,11,Educación Pública,U,Otros Subsidios,36,Fortalecimiento de la educación media superior en CECYTES,205
2011,11U038,11,Educación Pública,U,Otros Subsidios,38,Sistema Nacional de Educación a Distancia,40
2011,11U039,11,Educación Pública,U,Otros Subsidios,39,Universidad Autónoma de la Ciudad de México,150
2011,11U042,11,Educación Pública,U,Otros Subsidios,42,Fortalecimiento a las acciones asociadas a la educación indígena,99.918888
2011,11U044,11,Educación Pública,U,Otros Subsidios,44,Apoyo a la infraestructura de las Universidades Interculturales existentes (Fondo de concurso. Incluye equipamiento),73.223255
2011,11U045,11,Educación Pública,U,Otros Subsidios,45,"Fondo de Apoyo a la Calidad de las Universidades Tecnológicas (incluye equipamiento, laboratorios y talleres)",210
2011,11U046,11,Educación Pública,U,Otros Subsidios,46,Programa de Apoyo a la Formación Profesional y Proyecto de Fundación Educación Superior-Empresa (ANUIES),102.9
2011,11U047,11,Educación Pública,U,Otros Subsidios,47,Becas Full Bright García-Robles (COMEXUS. 112 Dirección General de Relaciones Internacionales),0
2011,11U051,11,Educación Pública,U,Otros Subsidios,51,Fondo para la consolidación de las Universidades Interculturales,60
2011,11U055,11,Educación Pública,U,Otros Subsidios,55,Fondo de apoyo para la calidad de los Institutos Tecnológicos (descentralizados) Equipamiento e Infraestructura: talleres y laboratorios,0
2011,11U059,11,Educación Pública,U,Otros Subsidios,59,Instituciones Estatales de Cultura,480
2011,11U066,11,Educación Pública,U,Otros Subsidios,66,Fondo para la atención de problemas estructurales de las UPES,1110.967734
2011,11U067,11,Educación Pública,U,Otros Subsidios,67,Fondo para elevar la calidad de la educación superior,908.991232
2011,11U068,11,Educación Pública,U,Otros Subsidios,68,Fondo para ampliar y diversificar la oferta educativa en educación superior,791.786173
2011,12E010,12,Salud,E,Prestación de Servicios Públicos,10,Formación de recursos humanos especializados para la salud (Hospitales),2399.221187
2011,12E019,12,Salud,E,Prestación de Servicios Públicos,19,Capacitación técnica y gerencial de recursos humanos para la salud,276.125088
2011,12E020,12,Salud,E,Prestación de Servicios Públicos,20,"Dignificación, conservación y mantenimiento de la infraestructura y equipamiento en salud",2723.082251
2011,12E022,12,Salud,E,Prestación de Servicios Públicos,22,Investigación y desarrollo tecnológico en salud,1465.345599
2011,12E023,12,Salud,E,Prestación de Servicios Públicos,23,Prestación de servicios en los diferentes niveles de atención a la salud,13099.884935
2011,12E025,12,Salud,E,Prestación de Servicios Públicos,25,Prevención y atención contra las adicciones,1327.701621
2011,12E036,12,Salud,E,Prestación de Servicios Públicos,36,Reducción de enfermedades prevenibles por vacunación,953.419333
2011,12E039,12,Salud,E,Prestación de Servicios Públicos,39,Vigilancia epidemiológica,1175.617072
2011,12G004,12,Salud,G,Regulación y supervisión,4,Protección Contra Riesgos Sanitarios,1051.192542
2011,12K011,12,Salud,K,Proyectos de Inversión,11,Proyectos de infraestructura social de salud,1243.166227
2011,12K025,12,Salud,K,Proyectos de Inversión,25,Proyectos de inmuebles (oficinas administrativas),27.495569
2011,12K027,12,Salud,K,Proyectos de Inversión,27,Mantenimiento de infraestructura,15.363139
2011,12M001,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,2447.333711
2011,12O001,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,133.121156
2011,12P012,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",12,Calidad en Salud e Innovación,2481.328821
2011,12P013,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",13,Asistencia social y protección del paciente,807.967574
2011,12P014,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",14,"Promoción de la salud, prevención y control de enfermedades crónico degenerativas y transmisibles y lesiones",342.249222
2011,12P016,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",16,Prevención y atención de VIH/SIDA y otras ITS,228.137204
2011,12P017,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",17,Atención de la Salud Reproductiva y la Igualdad de Género en Salud,1218.368218
2011,12P018,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",18,Reducción de la mortalidad materna,274.88913
2011,12P019,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",19,Prevención contra la obesidad,252.574879
2011,12R001,12,Salud,R,Específicos,1,Cooperación internacional en salud,271.982641
2011,12S037,12,Salud,S,Sujetos a Reglas de Operación,37,Programa Comunidades Saludables,84.154906
2011,12S039,12,Salud,S,Sujetos a Reglas de Operación,39,Programas de Atención a Personas con Discapacidad,245.825721
2011,12S072,12,Salud,S,Sujetos a Reglas de Operación,72,Programa de Desarrollo Humano Oportunidades,4854.858639
2011,12S149,12,Salud,S,Sujetos a Reglas de Operación,149,Programas para la Protección y Desarrollo Integral de la Infancia,124.704466
2011,12S150,12,Salud,S,Sujetos a Reglas de Operación,150,Programas de Atención a Familias y Población Vulnerable,245.210891
2011,12S174,12,Salud,S,Sujetos a Reglas de Operación,174,Programa de estancias infantiles para apoyar a madres trabajadoras,145.621421
2011,12S200,12,Salud,S,Sujetos a Reglas de Operación,200,Caravanas de la Salud,590.365095
2011,12S201,12,Salud,S,Sujetos a Reglas de Operación,201,Seguro Médico para una Nueva Generación,2343.374556
2011,12S202,12,Salud,S,Sujetos a Reglas de Operación,202,Sistema Integral de Calidad en Salud,147.793482
2011,12U005,12,Salud,U,Otros Subsidios,5,Seguro Popular,56217.75163
2011,12U006,12,Salud,U,Otros Subsidios,6,Fortalecimiento de las Redes de Servicios de Salud,591.233695
2011,13A001,13,Marina,A,Funciones de las Fuerzas Armadas,1,Emplear el Poder Naval de la Federación para salvaguardar la soberanía y seguridad nacionales,11617.135097
2011,13A002,13,Marina,A,Funciones de las Fuerzas Armadas,2,Seguridad a la Navegación y Protección al Medio Ambiente Marino,212.169308
2011,13A003,13,Marina,A,Funciones de las Fuerzas Armadas,3,Construcción naval para la sustitución de buques de la Armada de México,509.910872
2011,13A004,13,Marina,A,Funciones de las Fuerzas Armadas,4,"Adquisición, reparación y mantenimiento de unidades operativas y establecimientos navales",2213.802002
2011,13A006,13,Marina,A,Funciones de las Fuerzas Armadas,6,Administración y fomento de la educación naval,1049.90127
2011,13A007,13,Marina,A,Funciones de las Fuerzas Armadas,7,Administración y fomento de los servicios de salud,1536.073512
2011,13A008,13,Marina,A,Funciones de las Fuerzas Armadas,8,Desarrollo y dirección de la política y estrategia naval,941.177505
2011,13A009,13,Marina,A,Funciones de las Fuerzas Armadas,9,Desarrollo de las comunicaciones navales e informática,286.894899
2011,13K012,13,Marina,K,Proyectos de Inversión,12,Proyectos de infraestructura social de asistencia y seguridad social,204.895987
2011,13K019,13,Marina,K,Proyectos de Inversión,19,Proyectos de infraestructura gubernamental de seguridad nacional,569.497908
2011,13K027,13,Marina,K,Proyectos de Inversión,27,Mantenimiento de infraestructura,14.503331
2011,13M001,13,Marina,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,836.748175
2011,13R010,13,Marina,R,Específicos,10,Programa de Becas para los hijos del personal de las Fuerzas Armadas en Activo,57.958389
2011,13R011,13,Marina,R,Específicos,11,Programa de becas de nivel secundaria para los hijos del personal de las Fuerzas Armadas en activo,1.8096
2011,14E001,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,1,Impartición de justicia laboral,682.699818
2011,14E002,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,2,Procuración de justicia laboral,176.243239
2011,14E003,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,3,Ejecución a nivel nacional de los programas y acciones de la Política Laboral,348.876903
2011,14E004,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,4,Capacitación a trabajadores,51.039748
2011,14E005,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,5,Fomento de la equidad de género y la no discriminación en el mercado laboral,20.365918
2011,14E006,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,6,Asesoría en materia de seguridad y salud en el trabajo,20.019825
2011,14E007,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,7,"Asesoría y capacitación a sindicatos y trabajadores para impulsar la productividad, proteger el salario y mejorar su poder adquisitivo",15.151852
2011,14E008,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,8,Conciliación de intereses entre empleadores y sindicatos,24.205903
2011,14E010,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,10,Coordinación de acciones de vinculación entre los factores de la producción para apoyar el empleo,110.99551
2011,14E011,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,11,Actualización y registro de agrupaciones sindicales,18.035723
2011,14M001,14,Trabajo y Previsión Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,303.986064
2011,14O001,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,22.74049
2011,14O099,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,99,Operación del Servicio Profesional de Carrera en la Administración Pública Federal Centralizada,1.664847
2011,14P001,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Instrumentación de la política laboral,723.874019
2011,14P002,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",2,Estudios económicos para determinar el incremento en el salario mínimo.,32.945133
2011,14S043,14,Trabajo y Previsión Social,S,Sujetos a Reglas de Operación,43,Programa de Apoyo al Empleo (PAE),1286.295221
2011,14U001,14,Trabajo y Previsión Social,U,Otros Subsidios,1,Programa de Atención a Situaciones de Contingencia Laboral,49.991168
2011,14U002,14,Trabajo y Previsión Social,U,Otros Subsidios,2,Programa de Apoyo para la Productividad,0.367836
2011,15E001,15,Reforma Agraria,E,Prestación de Servicios Públicos,1,Procuración de justicia agraria,427.2505
2011,15E002,15,Reforma Agraria,E,Prestación de Servicios Públicos,2,Atención de conflictos agrarios,609.372576
2011,15E003,15,Reforma Agraria,E,Prestación de Servicios Públicos,3,Ordenamiento y regulación de la propiedad rural,280.901149
2011,15E004,15,Reforma Agraria,E,Prestación de Servicios Públicos,4,Registro de actos jurídicos sobre derechos agrarios,88.731062
2011,15E005,15,Reforma Agraria,E,Prestación de Servicios Públicos,5,Fondo de apoyo para los núcleos agrarios sin regularizar (FANAR),370.047535
2011,15E007,15,Reforma Agraria,E,Prestación de Servicios Públicos,7,Capacidades productivas de núcleos agrarios,9.532947
2011,15F001,15,Reforma Agraria,F,Promoción y fomento,1,Fomento a la inversión pública y privada de la propiedad rural,32.722454
2011,15F002,15,Reforma Agraria,F,Promoción y fomento,2,Fomento al desarrollo agrario,367.546432
2011,15G001,15,Reforma Agraria,G,Regulación y supervisión,1,"Reglamentación, verificación e inspección de las actividades de la Ley agraria",30.416872
2011,15L001,15,Reforma Agraria,L,Obligaciones de cumplimiento de resolución jurisdiccional,1,Obligaciones jurídicas Ineludibles,367.025542
2011,15M001,15,Reforma Agraria,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,230.340315
2011,15O001,15,Reforma Agraria,O,Apoyo a la función pública y al mejoramiento de la gestión,1,Actividades de apoyo a la función pública y buen gobierno,36.978529
2011,15O099,15,Reforma Agraria,O,Apoyo a la función pública y al mejoramiento de la gestión,99,Operación del Servicio Profesional de Carrera en la Administración Pública Federal Centralizada,1.318827
2011,15P001,15,Reforma Agraria,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Implementación de políticas enfocadas al medio agrario,573.995991
2011,15P002,15,Reforma Agraria,P,"Planeación, seguimiento y evaluación de políticas públicas",2,Digitalización del archivo general agrario,104.866701
2011,15P003,15,Reforma Agraria,P,"Planeación, seguimiento y evaluación de políticas públicas",3,Modernización del Catastro Rural Nacional,143.323726
